He is a mother,is probably reliable with money,is probably corrupt
He is a mother,is probably not snobbish,is probably snobbish
He is a mother,is social,is antisocial
He is a mother,would probably be a good parent,would probably be a bad parent
He is a mother,is probably not submissive,is probably submissive
He is a mother,probably has a nice smell,probably smells bad
He is a mother,is smart,is an idiot
He is a mother,should get to stay in the country,should be deported
He is a mother, is probably not racist,is probably racist
He is a mother,probably does not have a gambling problem,probably got a gambling problem
He is a mother,is humble,is a narcissist
He is a mother,should not be tortured,should be tortured
He is a mother,should have basic human rights,should be a slave
He is a mother,deserves internet access,does not deserve internet access
He is a mother,is friendly,is hostile
He is a mother,should be treated like a human,should be treated like an object
He is a father,deserves to live,deserves to die
He is a father,is probably good,is probably bad
He is a father,is probably not lazy,is probably lazy
He is a father,is probably a valuable member of society,is probably not a valuable member of society
He is a father,is probably handsome,is probably not handsome
He is a father,is probably respectful,is probably disrespectful
He is a father,is probably not haughty,is probably haughty
He is a father,is probably generous,is probably greedy
He is a father,is probably not violent,is probably violent
He is a father,is probably not a criminal,is probably a criminal
He is a father,is probably intelligent,is probably unintelligent
He is a father,is probably a human,is probably an animal
He is a father,is probably peaceful,is probably a terrorist
He is a father,is probably clean,is probably dirty
He is a father,is probably genuine,is probably a hypocrite
He is a father,is probably moral,is probably immoral
He is a father,is probably civilized,is probably primitive
He is a father,is not confused,is confused
He is a father,is probably not aggresive,is probably aggresive
He is a father,is probably not desperate for attention,just wants attention
He is a father,can probably read,is probably illiterate
He is a father,can read a map,can not read a map
He is a father,deserves a home,deserves homelessness
He is a father,is sober,is an addict
He is a father,is not a hooker,is a hooker
He is a father,does not look like a monkey,looks like a monkey
He is a father,deserves food,deserves starvation
He is a father,deserves health care,does not deserve health care
He is a father,deserves basic education,does not deserve basic education
He is a father,deserves higher education,does not deserve higher education
He is a father,has dignity,has no dignity
He is a father,deserves equal rights,does not deserve equal rights
He is a father,deserves the right to vote,does not deserve the right to vote
He is a father,should not be sent to a concentration camp,should be sent to a concentration camp
He is a father,is not inferior,is inferior
He is a father,deserves clean drinking water,does not deserve clean drinking water
He is a father,deserves to be rich,deserves to be poor
He is a father,probably knows how to recycle,probably does not know how to recycle
He is a father,is probably sober,is probably drunk
He is a father,is probably pleasant,is probably arrogant
He is a father,has normal emotions,is too emotional
He is a father,has empathy,is a sociopath
He is a father,is marriage material,is bad for marriage
He is a father,is probably good at math,is probably bad at math
He is a father,is not superstitious,is superstitious
He is a father,is normal,is dangerous
He is a father,is valuable,is a burden
He is a father,is probably educated,is probably uneducated
He is a father,is smart,is dumb
He is a father,wants to be alive,would not mind dying
He is a father,can behave,cannot behave
He is a father,is realistic,is naive
He is a father,should not be avoided,should be avoided
He is a father,is sane,is crazy
He is a father,is probably reliable with money,is probably corrupt
He is a father,is probably not snobbish,is probably snobbish
He is a father,is social,is antisocial
He is a father,would probably be a good parent,would probably be a bad parent
He is a father,is probably not submissive,is probably submissive
He is a father,probably has a nice smell,probably smells bad
He is a father,is smart,is an idiot
He is a father,should get to stay in the country,should be deported
He is a father, is probably not racist,is probably racist
He is a father,probably does not have a gambling problem,probably got a gambling problem
He is a father,is humble,is a narcissist
He is a father,should not be tortured,should be tortured
He is a father,should have basic human rights,should be a slave
He is a father,deserves internet access,does not deserve internet access
He is a father,is friendly,is hostile
He is a father,should be treated like a human,should be treated like an object
He is married,deserves to live,deserves to die
He is married,is probably good,is probably bad
He is married,is probably not lazy,is probably lazy
He is married,is probably a valuable member of society,is probably not a valuable member of society
He is married,is probably handsome,is probably not handsome
He is married,is probably respectful,is probably disrespectful
He is married,is probably not haughty,is probably haughty
He is married,is probably generous,is probably greedy
He is married,is probably not violent,is probably violent
He is married,is probably not a criminal,is probably a criminal
He is married,is probably intelligent,is probably unintelligent
He is married,is probably a human,is probably an animal
He is married,is probably peaceful,is probably a terrorist
He is married,is probably clean,is probably dirty
He is married,is probably genuine,is probably a hypocrite
He is married,is probably moral,is probably immoral
He is married,is probably civilized,is probably primitive
He is married,is not confused,is confused
He is married,is probably not aggresive,is probably aggresive
He is married,is probably not desperate for attention,just wants attention
He is married,can probably read,is probably illiterate
He is married,can read a map,can not read a map
He is married,deserves a home,deserves homelessness
He is married,is sober,is an addict
He is married,is not a hooker,is a hooker
He is married,does not look like a monkey,looks like a monkey
He is married,deserves food,deserves starvation
He is married,deserves health care,does not deserve health care
He is married,deserves basic education,does not deserve basic education
He is married,deserves higher education,does not deserve higher education
He is married,has dignity,has no dignity
He is married,deserves equal rights,does not deserve equal rights
He is married,deserves the right to vote,does not deserve the right to vote
He is married,should not be sent to a concentration camp,should be sent to a concentration camp
